TimePeriod,Area_Name,Indicator_Name,Data_Value
2001, Karnataka,Inmates taken on remand and for other purposes,2509
2001, Goa,Inmates taken on remand and for other purposes,149
2001,Lakshadweep,Inmates taken on remand and for other purposes,0
2001, Kerala,Inmates taken on remand and for other purposes,4560
2001, Tamil Nadu,Inmates taken on remand and for other purposes,50322
2001,Puducherry,Inmates taken on remand and for other purposes,0
2001,Andaman & Nicobar Islands,Inmates taken on remand and for other purposes,0
2002, Jammu & Kashmir,Inmates taken on remand and for other purposes,1475
2002, Himachal Pradesh,Inmates taken on remand and for other purposes,673
2002, Punjab,Inmates taken on remand and for other purposes,3362
2002,Chandigarh,Inmates taken on remand and for other purposes,92
2002, Uttarakhand,Inmates taken on remand and for other purposes,142
2002, Haryana,Inmates taken on remand and for other purposes,354
2002,Delhi,Inmates taken on remand and for other purposes,1111
2002, Rajasthan,Inmates taken on remand and for other purposes,2364
2002, Uttar Pradesh,Inmates taken on remand and for other purposes,2997
2002, Bihar,Inmates taken on remand and for other purposes,494
2002, Sikkim,Inmates taken on remand and for other purposes,270
2002, Nagaland,Inmates taken on remand and for other purposes,47
2002, Manipur,Inmates taken on remand and for other purposes,68
2002, Mizoram,Inmates taken on remand and for other purposes,68
2002, Tripura,Inmates taken on remand and for other purposes,152
2002, Meghalaya,Inmates taken on remand and for other purposes,43
2002, Assam,Inmates taken on remand and for other purposes,13875
2002, West Bengal,Inmates taken on remand and for other purposes,665
2002, Jharkhand,Inmates taken on remand and for other purposes,631
2002, Odisha,Inmates taken on remand and for other purposes,73
2002, Chhattisgarh,Inmates taken on remand and for other purposes,27
2002, Madhya Pradesh,Inmates taken on remand and for other purposes,1688
2002, Gujarat,Inmates taken on remand and for other purposes,1941
2002,Daman & Diu,Inmates taken on remand and for other purposes,0
2002,Dadra & Nagar Haveli,Inmates taken on remand and for other purposes,0
2002, Maharashtra,Inmates taken on remand and for other purposes,5061
2002, Andhra Pradesh,Inmates taken on remand and for other purposes,6065
2002, Karnataka,Inmates taken on remand and for other purposes,312
2002, Goa,Inmates taken on remand and for other purposes,273
2002,Lakshadweep,Inmates taken on remand and for other purposes,0
2002, Kerala,Inmates taken on remand and for other purposes,4630
2002, Tamil Nadu,Inmates taken on remand and for other purposes,1214
2002,Puducherry,Inmates taken on remand and for other purposes,0
2002,Andaman & Nicobar Islands,Inmates taken on remand and for other purposes,0
2003, Jammu & Kashmir,Inmates taken on remand and for other purposes,1887
2003, Himachal Pradesh,Inmates taken on remand and for other purposes,5
2003, Punjab,Inmates taken on remand and for other purposes,3045
2003,Chandigarh,Inmates taken on remand and for other purposes,42
2003, Uttarakhand,Inmates taken on remand and for other purposes,73
2003, Haryana,Inmates taken on remand and for other purposes,737
2003,Delhi,Inmates taken on remand and for other purposes,1166
2003, Rajasthan,Inmates taken on remand and for other purposes,2332
2003, Uttar Pradesh,Inmates taken on remand and for other purposes,2204
2003, Bihar,Inmates taken on remand and for other purposes,754
2003, Sikkim,Inmates taken on remand and for other purposes,457
2003, Nagaland,Inmates taken on remand and for other purposes,17
2003, Manipur,Inmates taken on remand and for other purposes,87
2003, Mizoram,Inmates taken on remand and for other purposes,92
2003, Tripura,Inmates taken on remand and for other purposes,84
2003, Meghalaya,Inmates taken on remand and for other purposes,43
2003, Assam,Inmates taken on remand and for other purposes,14741
2003, West Bengal,Inmates taken on remand and for other purposes,599
2003, Jharkhand,Inmates taken on remand and for other purposes,443
2003, Odisha,Inmates taken on remand and for other purposes,83
2003, Chhattisgarh,Inmates taken on remand and for other purposes,220
2003, Madhya Pradesh,Inmates taken on remand and for other purposes,743
2003, Gujarat,Inmates taken on remand and for other purposes,1675
2003,Daman & Diu,Inmates taken on remand and for other purposes,0
2003,Dadra & Nagar Haveli,Inmates taken on remand and for other purposes,0
2003, Maharashtra,Inmates taken on remand and for other purposes,12946
2003, Andhra Pradesh,Inmates taken on remand and for other purposes,2931
2003, Karnataka,Inmates taken on remand and for other purposes,293
2003, Goa,Inmates taken on remand and for other purposes,113
2003,Lakshadweep,Inmates taken on remand and for other purposes,0
2003, Kerala,Inmates taken on remand and for other purposes,4861
2003, Tamil Nadu,Inmates taken on remand and for other purposes,1317
2003,Puducherry,Inmates taken on remand and for other purposes,0
2003,Andaman & Nicobar Islands,Inmates taken on remand and for other purposes,0
2004, Jammu & Kashmir,Inmates taken on remand and for other purposes,2137
2004, Himachal Pradesh,Inmates taken on remand and for other purposes,17
2004, Punjab,Inmates taken on remand and for other purposes,3240
2004,Chandigarh,Inmates taken on remand and for other purposes,35
2004, Uttarakhand,Inmates taken on remand and for other purposes,85
2004, Haryana,Inmates taken on remand and for other purposes,434
2004,Delhi,Inmates taken on remand and for other purposes,1472
2004, Rajasthan,Inmates taken on remand and for other purposes,3187
2004, Uttar Pradesh,Inmates taken on remand and for other purposes,3089
2004, Bihar,Inmates taken on remand and for other purposes,657
2004, Sikkim,Inmates taken on remand and for other purposes,525
2004, Nagaland,Inmates taken on remand and for other purposes,21
2004, Manipur,Inmates taken on remand and for other purposes,5
2004, Mizoram,Inmates taken on remand and for other purposes,102
2004, Tripura,Inmates taken on remand and for other purposes,28
2004, Meghalaya,Inmates taken on remand and for other purposes,0
2004, Assam,Inmates taken on remand and for other purposes,18973
2004, West Bengal,Inmates taken on remand and for other purposes,650
2004, Jharkhand,Inmates taken on remand and for other purposes,456
2004, Odisha,Inmates taken on remand and for other purposes,152
2004, Chhattisgarh,Inmates taken on remand and for other purposes,7252
2004, Madhya Pradesh,Inmates taken on remand and for other purposes,565
2004, Gujarat,Inmates taken on remand and for other purposes,1688
2004,Daman & Diu,Inmates taken on remand and for other purposes,0
2004,Dadra & Nagar Haveli,Inmates taken on remand and for other purposes,0
2004, Maharashtra,Inmates taken on remand and for other purposes,13933
2004, Andhra Pradesh,Inmates taken on remand and for other purposes,786
2004, Karnataka,Inmates taken on remand and for other purposes,213
2004, Goa,Inmates taken on remand and for other purposes,354
2004,Lakshadweep,Inmates taken on remand and for other purposes,0
2004, Kerala,Inmates taken on remand and for other purposes,4905
2004, Tamil Nadu,Inmates taken on remand and for other purposes,1415
2004,Puducherry,Inmates taken on remand and for other purposes,0
2004,Andaman & Nicobar Islands,Inmates taken on remand and for other purposes,0
2005, Jammu & Kashmir,Inmates taken on remand and for other purposes,2752
2005, Himachal Pradesh,Inmates taken on remand and for other purposes,17
2005, Punjab,Inmates taken on remand and for other purposes,3025
2005,Chandigarh,Inmates taken on remand and for other purposes,3
2005, Uttarakhand,Inmates taken on remand and for other purposes,108
2005, Haryana,Inmates taken on remand and for other purposes,235
2005,Delhi,Inmates taken on remand and for other purposes,1244
2005, Rajasthan,Inmates taken on remand and for other purposes,3773
2005, Uttar Pradesh,Inmates taken on remand and for other purposes,4312
2005, Bihar,Inmates taken on remand and for other purposes,2081
2005, Sikkim,Inmates taken on remand and for other purposes,500
2005, Nagaland,Inmates taken on remand and for other purposes,0
2005, Manipur,Inmates taken on remand and for other purposes,4
2005, Mizoram,Inmates taken on remand and for other purposes,88
2005, Tripura,Inmates taken on remand and for other purposes,542
2005, Meghalaya,Inmates taken on remand and for other purposes,73
2005, Assam,Inmates taken on remand and for other purposes,365
2005, West Bengal,Inmates taken on remand and for other purposes,847
2005, Jharkhand,Inmates taken on remand and for other purposes,612
2005, Odisha,Inmates taken on remand and for other purposes,92
2005, Chhattisgarh,Inmates taken on remand and for other purposes,0
2005, Madhya Pradesh,Inmates taken on remand and for other purposes,363
2005, Gujarat,Inmates taken on remand and for other purposes,1876
2005,Daman & Diu,Inmates taken on remand and for other purposes,0
2005,Dadra & Nagar Haveli,Inmates taken on remand and for other purposes,0
2005, Maharashtra,Inmates taken on remand and for other purposes,13581
2005, Andhra Pradesh,Inmates taken on remand and for other purposes,3727
2005, Karnataka,Inmates taken on remand and for other purposes,198
2005, Goa,Inmates taken on remand and for other purposes,867
2005,Lakshadweep,Inmates taken on remand and for other purposes,0
2005, Kerala,Inmates taken on remand and for other purposes,4919
2005, Tamil Nadu,Inmates taken on remand and for other purposes,22993
2005,Puducherry,Inmates taken on remand and for other purposes,0
2005,Andaman & Nicobar Islands,Inmates taken on remand and for other purposes,868
2006, Jammu & Kashmir,Inmates taken on remand and for other purposes,3959
2006, Himachal Pradesh,Inmates taken on remand and for other purposes,24
2006, Punjab,Inmates taken on remand and for other purposes,3347
2006,Chandigarh,Inmates taken on remand and for other purposes,15
2006, Uttarakhand,Inmates taken on remand and for other purposes,109
2006, Haryana,Inmates taken on remand and for other purposes,333
2006,Delhi,Inmates taken on remand and for other purposes,1397
2006, Rajasthan,Inmates taken on remand and for other purposes,4468
2006, Uttar Pradesh,Inmates taken on remand and for other purposes,2407
2006, Bihar,Inmates taken on remand and for other purposes,800
2006, Sikkim,Inmates taken on remand and for other purposes,615
2006, Nagaland,Inmates taken on remand and for other purposes,0
2006, Manipur,Inmates taken on remand and for other purposes,2
2006, Mizoram,Inmates taken on remand and for other purposes,232
2006, Tripura,Inmates taken on remand and for other purposes,79
2006, Meghalaya,Inmates taken on remand and for other purposes,273
2006, Assam,Inmates taken on remand and for other purposes,381
2006, West Bengal,Inmates taken on remand and for other purposes,6454
2006, Jharkhand,Inmates taken on remand and for other purposes,836
2006, Odisha,Inmates taken on remand and for other purposes,80
2006, Chhattisgarh,Inmates taken on remand and for other purposes,1502
2006, Madhya Pradesh,Inmates taken on remand and for other purposes,7178
2006, Gujarat,Inmates taken on remand and for other purposes,2032
2006,Daman & Diu,Inmates taken on remand and for other purposes,0
2006,Dadra & Nagar Haveli,Inmates taken on remand and for other purposes,0
2006, Maharashtra,Inmates taken on remand and for other purposes,12570
2006, Andhra Pradesh,Inmates taken on remand and for other purposes,1807
2006, Karnataka,Inmates taken on remand and for other purposes,236
2006, Goa,Inmates taken on remand and for other purposes,322
2006,Lakshadweep,Inmates taken on remand and for other purposes,0
2006, Kerala,Inmates taken on remand and for other purposes,2753
2006, Tamil Nadu,Inmates taken on remand and for other purposes,21877
2006,Puducherry,Inmates taken on remand and for other purposes,0
2006,Andaman & Nicobar Islands,Inmates taken on remand and for other purposes,0
2007, Jammu & Kashmir,Inmates taken on remand and for other purposes,4715
2007, Himachal Pradesh,Inmates taken on remand and for other purposes,42
2007, Punjab,Inmates taken on remand and for other purposes,3296
2007,Chandigarh,Inmates taken on remand and for other purposes,38
2007, Uttarakhand,Inmates taken on remand and for other purposes,111
2007, Haryana,Inmates taken on remand and for other purposes,553
2007,Delhi,Inmates taken on remand and for other purposes,1184
2007, Rajasthan,Inmates taken on remand and for other purposes,4213
2007, Uttar Pradesh,Inmates taken on remand and for other purposes,4854
2007, Bihar,Inmates taken on remand and for other purposes,794
2007, Sikkim,Inmates taken on remand and for other purposes,372
2007, Nagaland,Inmates taken on remand and for other purposes,0
2007, Manipur,Inmates taken on remand and for other purposes,3
2007, Mizoram,Inmates taken on remand and for other purposes,234
2007, Tripura,Inmates taken on remand and for other purposes,63
2007, Meghalaya,Inmates taken on remand and for other purposes,178
2007, Assam,Inmates taken on remand and for other purposes,362
2007, West Bengal,Inmates taken on remand and for other purposes,5454
2007, Jharkhand,Inmates taken on remand and for other purposes,637
2007, Odisha,Inmates taken on remand and for other purposes,102
2007, Chhattisgarh,Inmates taken on remand and for other purposes,73
2007, Madhya Pradesh,Inmates taken on remand and for other purposes,2381
2007, Gujarat,Inmates taken on remand and for other purposes,2638
2007,Daman & Diu,Inmates taken on remand and for other purposes,0
2007,Dadra & Nagar Haveli,Inmates taken on remand and for other purposes,0
2007, Maharashtra,Inmates taken on remand and for other purposes,19957
2007, Andhra Pradesh,Inmates taken on remand and for other purposes,6810
2007, Karnataka,Inmates taken on remand and for other purposes,0
2007, Goa,Inmates taken on remand and for other purposes,1274
2007,Lakshadweep,Inmates taken on remand and for other purposes,0
2007, Kerala,Inmates taken on remand and for other purposes,2923
2007, Tamil Nadu,Inmates taken on remand and for other purposes,2565
2007,Puducherry,Inmates taken on remand and for other purposes,0
2007,Andaman & Nicobar Islands,Inmates taken on remand and for other purposes,0
2008, Jammu & Kashmir,Number of times inmates taken for medical attendance,9801
2008, Himachal Pradesh,Number of times inmates taken for medical attendance,3305
2008, Punjab,Number of times inmates taken for medical attendance,947
2008,Chandigarh,Number of times inmates taken for medical attendance,1825
2008, Uttarakhand,Number of times inmates taken for medical attendance,26671
2008, Haryana,Number of times inmates taken for medical attendance,14753
2008,Delhi,Number of times inmates taken for medical attendance,283312
2008, Rajasthan,Number of times inmates taken for medical attendance,14966
2008, Uttar Pradesh,Number of times inmates taken for medical attendance,82749
2008, Bihar,Number of times inmates taken for medical attendance,14217
2008, Sikkim,Number of times inmates taken for medical attendance,555
2008, Nagaland,Number of times inmates taken for medical attendance,32
2008, Manipur,Number of times inmates taken for medical attendance,488
2008, Mizoram,Number of times inmates taken for medical attendance,488
2008, Tripura,Number of times inmates taken for medical attendance,1344
2008, Meghalaya,Number of times inmates taken for medical attendance,174
2008, Assam,Number of times inmates taken for medical attendance,4291
2008, West Bengal,Number of times inmates taken for medical attendance,36620
2008, Jharkhand,Number of times inmates taken for medical attendance,4034
2008, Odisha,Number of times inmates taken for medical attendance,2613
2008, Chhattisgarh,Number of times inmates taken for medical attendance,34776
2008, Madhya Pradesh,Number of times inmates taken for medical attendance,71951
2008, Gujarat,Number of times inmates taken for medical attendance,31231
2008,Daman & Diu,Number of times inmates taken for medical attendance,56
2008,Dadra & Nagar Haveli,Number of times inmates taken for medical attendance,232
2008, Maharashtra,Number of times inmates taken for medical attendance,28974
2008, Andhra Pradesh,Number of times inmates taken for medical attendance,68587
2008, Karnataka,Number of times inmates taken for medical attendance,538
2008, Goa,Number of times inmates taken for medical attendance,5198
2008,Lakshadweep,Number of times inmates taken for medical attendance,0
2008, Kerala,Number of times inmates taken for medical attendance,17767
2008, Tamil Nadu,Number of times inmates taken for medical attendance,18192
2008,Puducherry,Number of times inmates taken for medical attendance,2476
2008,Andaman & Nicobar Islands,Number of times inmates taken for medical attendance,912
2008, Jammu & Kashmir,Number of times inmates taken to courts,30264
2008, Himachal Pradesh,Number of times inmates taken to courts,17679
2008, Punjab,Number of times inmates taken to courts,1203
2008,Chandigarh,Number of times inmates taken to courts,12615
2008, Uttarakhand,Number of times inmates taken to courts,12770
2008, Haryana,Number of times inmates taken to courts,221774
2008,Delhi,Number of times inmates taken to courts,229211
2008, Rajasthan,Number of times inmates taken to courts,64347
2008, Uttar Pradesh,Number of times inmates taken to courts,547763
2008, Bihar,Number of times inmates taken to courts,402931
2008, Sikkim,Number of times inmates taken to courts,3914
2008, Nagaland,Number of times inmates taken to courts,273
2008, Manipur,Number of times inmates taken to courts,249
2008, Mizoram,Number of times inmates taken to courts,249
2008, Tripura,Number of times inmates taken to courts,1428
2008, Meghalaya,Number of times inmates taken to courts,2985
2008, Assam,Number of times inmates taken to courts,36005
2008, West Bengal,Number of times inmates taken to courts,146100
2008, Jharkhand,Number of times inmates taken to courts,160062
2008, Odisha,Number of times inmates taken to courts,52002
2008, Chhattisgarh,Number of times inmates taken to courts,98431
2008, Madhya Pradesh,Number of times inmates taken to courts,74271
2008, Gujarat,Number of times inmates taken to courts,92829
2008,Daman & Diu,Number of times inmates taken to courts,154
2008,Dadra & Nagar Haveli,Number of times inmates taken to courts,891
2008, Maharashtra,Number of times inmates taken to courts,351102
2008, Andhra Pradesh,Number of times inmates taken to courts,173297
2008, Karnataka,Number of times inmates taken to courts,88163
2008, Goa,Number of times inmates taken to courts,8469
2008,Lakshadweep,Number of times inmates taken to courts,0
2008, Kerala,Number of times inmates taken to courts,59415
2008, Tamil Nadu,Number of times inmates taken to courts,128272
2008,Puducherry,Number of times inmates taken to courts,4852
2008,Andaman & Nicobar Islands,Number of times inmates taken to courts,5204
2008, Jammu & Kashmir,Inmates taken on remand and for other purposes,1993
2008, Himachal Pradesh,Inmates taken on remand and for other purposes,64
2008, Punjab,Inmates taken on remand and for other purposes,3148
2008,Chandigarh,Inmates taken on remand and for other purposes,46
2008, Uttarakhand,Inmates taken on remand and for other purposes,425
2008, Haryana,Inmates taken on remand and for other purposes,526
2008,Delhi,Inmates taken on remand and for other purposes,1158
2008, Rajasthan,Inmates taken on remand and for other purposes,3718
2008, Uttar Pradesh,Inmates taken on remand and for other purposes,3542
2008, Bihar,Inmates taken on remand and for other purposes,503
2008, Sikkim,Inmates taken on remand and for other purposes,7
2008, Nagaland,Inmates taken on remand and for other purposes,0
2008, Manipur,Inmates taken on remand and for other purposes,3
2008, Mizoram,Inmates taken on remand and for other purposes,3
2008, Tripura,Inmates taken on remand and for other purposes,63
2008, Meghalaya,Inmates taken on remand and for other purposes,101
2008, Assam,Inmates taken on remand and for other purposes,705
2008, West Bengal,Inmates taken on remand and for other purposes,5700
2008, Jharkhand,Inmates taken on remand and for other purposes,565
2008, Odisha,Inmates taken on remand and for other purposes,73
2008, Chhattisgarh,Inmates taken on remand and for other purposes,76
2008, Madhya Pradesh,Inmates taken on remand and for other purposes,521
2008, Gujarat,Inmates taken on remand and for other purposes,1391
2008,Daman & Diu,Inmates taken on remand and for other purposes,0
2008,Dadra & Nagar Haveli,Inmates taken on remand and for other purposes,3
2008, Maharashtra,Inmates taken on remand and for other purposes,18602
2008, Andhra Pradesh,Inmates taken on remand and for other purposes,17263
2008, Karnataka,Inmates taken on remand and for other purposes,2
2008, Goa,Inmates taken on remand and for other purposes,1133
2008,Lakshadweep,Inmates taken on remand and for other purposes,0
2008, Kerala,Inmates taken on remand and for other purposes,8966
2008, Tamil Nadu,Inmates taken on remand and for other purposes,29524
2008,Puducherry,Inmates taken on remand and for other purposes,0
2008,Andaman & Nicobar Islands,Inmates taken on remand and for other purposes,0
2009, Punjab,Number of times inmates taken to courts,1923
2009,Chandigarh,Number of times inmates taken to courts,13625
2009, Uttarakhand,Number of times inmates taken to courts,12910
2009, Haryana,Number of times inmates taken to courts,127153
2009,Delhi,Number of times inmates taken to courts,223485
2009, Rajasthan,Number of times inmates taken to courts,57218
2009, Uttar Pradesh,Number of times inmates taken to courts,74557
2009, Bihar,Number of times inmates taken to courts,395279
2009, Sikkim,Number of times inmates taken to courts,3755
2009, Arunachal Pradesh,Number of times inmates taken to courts,14
2009, Nagaland,Number of times inmates taken to courts,291
2009, Manipur,Number of times inmates taken to courts,297
2009, Mizoram,Number of times inmates taken to courts,297
2009, Jammu & Kashmir,Number of times inmates taken for medical attendance,13051
2009, Himachal Pradesh,Number of times inmates taken for medical attendance,5756
2009, Punjab,Number of times inmates taken for medical attendance,1344
2009,Chandigarh,Number of times inmates taken for medical attendance,1825
2009, Uttarakhand,Number of times inmates taken for medical attendance,65356
2009, Haryana,Number of times inmates taken for medical attendance,14310
2009,Delhi,Number of times inmates taken for medical attendance,291898
2009, Rajasthan,Number of times inmates taken for medical attendance,16148
2009, Uttar Pradesh,Number of times inmates taken for medical attendance,12263
2009, Bihar,Number of times inmates taken for medical attendance,12540
2009, Sikkim,Number of times inmates taken for medical attendance,620
2009, Arunachal Pradesh,Number of times inmates taken for medical attendance,7
2009, Nagaland,Number of times inmates taken for medical attendance,40
2009, Manipur,Number of times inmates taken for medical attendance,469
2009, Mizoram,Number of times inmates taken for medical attendance,469
2009, Tripura,Number of times inmates taken for medical attendance,1382
2009, Meghalaya,Number of times inmates taken for medical attendance,210
2009, Assam,Number of times inmates taken for medical attendance,3914
2009, West Bengal,Number of times inmates taken for medical attendance,37100
2009, Jharkhand,Number of times inmates taken for medical attendance,4980
2009, Odisha,Number of times inmates taken for medical attendance,1584
2009, Chhattisgarh,Number of times inmates taken for medical attendance,28955
2009, Madhya Pradesh,Number of times inmates taken for medical attendance,64482
2009, Gujarat,Number of times inmates taken for medical attendance,23338
2009,Daman & Diu,Number of times inmates taken for medical attendance,93
2009,Dadra & Nagar Haveli,Number of times inmates taken for medical attendance,204
2009, Maharashtra,Number of times inmates taken for medical attendance,40205
2009, Andhra Pradesh,Number of times inmates taken for medical attendance,65989
2009, Karnataka,Number of times inmates taken for medical attendance,678
2009, Goa,Number of times inmates taken for medical attendance,5864
2009,Lakshadweep,Number of times inmates taken for medical attendance,0
2009, Kerala,Number of times inmates taken for medical attendance,25785
2009, Tamil Nadu,Number of times inmates taken for medical attendance,12063
2009,Puducherry,Number of times inmates taken for medical attendance,1307
2009,Andaman & Nicobar Islands,Number of times inmates taken for medical attendance,692
2010, Jammu & Kashmir,Number of times inmates taken for medical attendance,3308
2010, Himachal Pradesh,Number of times inmates taken for medical attendance,4849
2010, Punjab,Number of times inmates taken for medical attendance,1887
2010,Chandigarh,Number of times inmates taken for medical attendance,2362
2010, Uttarakhand,Number of times inmates taken for medical attendance,63705
2010, Haryana,Number of times inmates taken for medical attendance,54223
2010,Delhi,Number of times inmates taken for medical attendance,279055
2010, Rajasthan,Number of times inmates taken for medical attendance,14888
2010, Uttar Pradesh,Number of times inmates taken for medical attendance,12097
2010, Bihar,Number of times inmates taken for medical attendance,12405
2010, Sikkim,Number of times inmates taken for medical attendance,330
2010, Arunachal Pradesh,Number of times inmates taken for medical attendance,48
2010, Nagaland,Number of times inmates taken for medical attendance,30
2010, Manipur,Number of times inmates taken for medical attendance,317
2010, Mizoram,Number of times inmates taken for medical attendance,556
2010, Tripura,Number of times inmates taken for medical attendance,1315
2010, Meghalaya,Number of times inmates taken for medical attendance,170
2010, Assam,Number of times inmates taken for medical attendance,3777
2010, West Bengal,Number of times inmates taken for medical attendance,38150
2010, Jharkhand,Number of times inmates taken for medical attendance,4031
2010, Odisha,Number of times inmates taken for medical attendance,1809
2010, Chhattisgarh,Number of times inmates taken for medical attendance,21123
2010, Madhya Pradesh,Number of times inmates taken for medical attendance,58888
2010, Gujarat,Number of times inmates taken for medical attendance,22987
2010,Daman & Diu,Number of times inmates taken for medical attendance,102
2010,Dadra & Nagar Haveli,Number of times inmates taken for medical attendance,112
2010, Maharashtra,Number of times inmates taken for medical attendance,47696
2010, Andhra Pradesh,Number of times inmates taken for medical attendance,51198
2010, Karnataka,Number of times inmates taken for medical attendance,311
2010, Goa,Number of times inmates taken for medical attendance,7192
2010,Lakshadweep,Number of times inmates taken for medical attendance,11
2010, Kerala,Number of times inmates taken for medical attendance,27983
2010, Tamil Nadu,Number of times inmates taken for medical attendance,12890
2010,Puducherry,Number of times inmates taken for medical attendance,1249
2010,Andaman & Nicobar Islands,Number of times inmates taken for medical attendance,189
2009, Jammu & Kashmir,Number of times inmates taken to courts,38765
2009, Himachal Pradesh,Number of times inmates taken to courts,25626
2009, Tripura,Number of times inmates taken to courts,2260
2009, Meghalaya,Number of times inmates taken to courts,3280
2009, Assam,Number of times inmates taken to courts,23446
2009, West Bengal,Number of times inmates taken to courts,147050
2009, Jharkhand,Number of times inmates taken to courts,207452
2009, Odisha,Number of times inmates taken to courts,25773
2009, Chhattisgarh,Number of times inmates taken to courts,113811
2009, Madhya Pradesh,Number of times inmates taken to courts,102222
2009, Gujarat,Number of times inmates taken to courts,149053
2009,Daman & Diu,Number of times inmates taken to courts,165
2009,Dadra & Nagar Haveli,Number of times inmates taken to courts,908
2009, Maharashtra,Number of times inmates taken to courts,377308
2009, Andhra Pradesh,Number of times inmates taken to courts,174858
2009, Karnataka,Number of times inmates taken to courts,68726
2009, Goa,Number of times inmates taken to courts,9983
2009,Lakshadweep,Number of times inmates taken to courts,6
2009, Kerala,Number of times inmates taken to courts,172274
2009, Tamil Nadu,Number of times inmates taken to courts,77828
2009,Puducherry,Number of times inmates taken to courts,5824
2009,Andaman & Nicobar Islands,Number of times inmates taken to courts,4116
2010, Jammu & Kashmir,Number of times inmates taken to courts,37164
2010, Himachal Pradesh,Number of times inmates taken to courts,27590
2010, Punjab,Number of times inmates taken to courts,3127
2010,Chandigarh,Number of times inmates taken to courts,11516
2010, Uttarakhand,Number of times inmates taken to courts,14163
2010, Haryana,Number of times inmates taken to courts,179051
2010,Delhi,Number of times inmates taken to courts,232616
2010, Rajasthan,Number of times inmates taken to courts,74401
2010, Uttar Pradesh,Number of times inmates taken to courts,73549
2010, Bihar,Number of times inmates taken to courts,392973
2010, Sikkim,Number of times inmates taken to courts,2854
2010, Arunachal Pradesh,Number of times inmates taken to courts,26
2010, Nagaland,Number of times inmates taken to courts,249
2010, Manipur,Number of times inmates taken to courts,194
2010, Mizoram,Number of times inmates taken to courts,624
2010, Tripura,Number of times inmates taken to courts,2015
2010, Meghalaya,Number of times inmates taken to courts,3640
2010, Assam,Number of times inmates taken to courts,24391
2010, West Bengal,Number of times inmates taken to courts,149200
2010, Jharkhand,Number of times inmates taken to courts,170185
2010, Odisha,Number of times inmates taken to courts,29321
2010, Chhattisgarh,Number of times inmates taken to courts,134426
2010, Madhya Pradesh,Number of times inmates taken to courts,137035
2010, Gujarat,Number of times inmates taken to courts,180470
2010,Daman & Diu,Number of times inmates taken to courts,171
2010,Dadra & Nagar Haveli,Number of times inmates taken to courts,781
2010, Maharashtra,Number of times inmates taken to courts,328268
2010, Andhra Pradesh,Number of times inmates taken to courts,186182
2010, Karnataka,Number of times inmates taken to courts,76424
2010, Goa,Number of times inmates taken to courts,9527
2010,Lakshadweep,Number of times inmates taken to courts,24
2010, Kerala,Number of times inmates taken to courts,167321
2010, Tamil Nadu,Number of times inmates taken to courts,74409
2010,Puducherry,Number of times inmates taken to courts,7520
2010,Andaman & Nicobar Islands,Number of times inmates taken to courts,6189
2009, Jammu & Kashmir,Inmates taken on remand and for other purposes,2372
2009, Himachal Pradesh,Inmates taken on remand and for other purposes,50
2009, Punjab,Inmates taken on remand and for other purposes,3152
2009,Chandigarh,Inmates taken on remand and for other purposes,32
2009, Uttarakhand,Inmates taken on remand and for other purposes,179
2009, Haryana,Inmates taken on remand and for other purposes,580
2009,Delhi,Inmates taken on remand and for other purposes,1216
2009, Rajasthan,Inmates taken on remand and for other purposes,3927
2009, Uttar Pradesh,Inmates taken on remand and for other purposes,5603
2009, Bihar,Inmates taken on remand and for other purposes,417
2009, Sikkim,Inmates taken on remand and for other purposes,10
2009, Arunachal Pradesh,Inmates taken on remand and for other purposes,28
2009, Nagaland,Inmates taken on remand and for other purposes,0
2009, Manipur,Inmates taken on remand and for other purposes,1
2009, Mizoram,Inmates taken on remand and for other purposes,1
2009, Tripura,Inmates taken on remand and for other purposes,541
2009, Meghalaya,Inmates taken on remand and for other purposes,185
2009, Assam,Inmates taken on remand and for other purposes,569
2009, West Bengal,Inmates taken on remand and for other purposes,5750
2009, Jharkhand,Inmates taken on remand and for other purposes,597
2009, Odisha,Inmates taken on remand and for other purposes,228
2009, Chhattisgarh,Inmates taken on remand and for other purposes,74
2009, Madhya Pradesh,Inmates taken on remand and for other purposes,480
2009, Gujarat,Inmates taken on remand and for other purposes,2945
2009,Daman & Diu,Inmates taken on remand and for other purposes,0
2009,Dadra & Nagar Haveli,Inmates taken on remand and for other purposes,1
2009, Maharashtra,Inmates taken on remand and for other purposes,22650
2009, Andhra Pradesh,Inmates taken on remand and for other purposes,10254
2009, Karnataka,Inmates taken on remand and for other purposes,5
2009, Goa,Inmates taken on remand and for other purposes,995
2009,Lakshadweep,Inmates taken on remand and for other purposes,0
2009, Kerala,Inmates taken on remand and for other purposes,25377
2009, Tamil Nadu,Inmates taken on remand and for other purposes,39372
2009,Puducherry,Inmates taken on remand and for other purposes,38
2009,Andaman & Nicobar Islands,Inmates taken on remand and for other purposes,0
2010, Jammu & Kashmir,Inmates taken on remand and for other purposes,10203
2010, Himachal Pradesh,Inmates taken on remand and for other purposes,71
2010, Punjab,Inmates taken on remand and for other purposes,1850
2010,Chandigarh,Inmates taken on remand and for other purposes,24
2010, Uttarakhand,Inmates taken on remand and for other purposes,127
2010, Haryana,Inmates taken on remand and for other purposes,736
2010,Delhi,Inmates taken on remand and for other purposes,2051
2010, Rajasthan,Inmates taken on remand and for other purposes,5895
