state_name,year,type,incidence,inmate_injured,jail_personnel_injured,inmate_killed,jail_personnel_killed
Madhya Pradesh,2005,Jail Breaks,0,0,0,0,0
Madhya Pradesh,2005,Clashes/Group Clashes Etc,1,0,0,1,0
Madhya Pradesh,2005,Firings In Jail,0,0,0,0,0
Madhya Pradesh,2006,Jail Breaks,1,1,0,0,0
Madhya Pradesh,2006,Clashes/Group Clashes Etc,2,28,6,0,0
Madhya Pradesh,2006,Firings In Jail,0,0,0,0,0
Madhya Pradesh,2007,Jail Breaks,0,0,0,0,0
Madhya Pradesh,2007,Clashes/Group Clashes Etc,4,20,5,0,0
Madhya Pradesh,2007,Firings In Jail,0,0,0,0,0
Madhya Pradesh,2008,Jail Breaks,0,0,0,0,0
Madhya Pradesh,2008,Clashes/Group Clashes Etc,6,45,9,2,0
Madhya Pradesh,2008,Firings In Jail,0,0,0,0,0
Madhya Pradesh,2009,Jail Breaks,0,0,0,0,0
Madhya Pradesh,2009,Clashes/Group Clashes Etc,4,28,6,0,0
Madhya Pradesh,2009,Firings In Jail,0,0,0,0,0
Madhya Pradesh,2010,Jail Breaks,0,0,0,0,0
Madhya Pradesh,2010,Clashes/Group Clashes Etc,0,0,0,0,0
Madhya Pradesh,2010,Firings In Jail,0,0,0,0,0
Madhya Pradesh,2011,Jail Breaks,1,0,2,0,0
Madhya Pradesh,2011,Clashes/Group Clashes Etc,0,0,0,0,0
Madhya Pradesh,2011,Firings In Jail,0,0,0,0,0
Madhya Pradesh,2012,Jail Breaks,1,0,0,0,0
Madhya Pradesh,2012,Clashes/Group Clashes Etc,2,2,0,0,0
Madhya Pradesh,2012,Firings In Jail,0,0,0,0,0
Maharashtra,2001,Jail Breaks,0,0,0,0,0
Maharashtra,2001,Clashes/Group Clashes Etc,35,27,0,0,0
Maharashtra,2001,Firings In Jail,0,0,0,0,0
Maharashtra,2002,Jail Breaks,0,0,0,0,0
Maharashtra,2002,Clashes/Group Clashes Etc,32,13,2,0,0
Maharashtra,2002,Firings In Jail,0,0,0,0,0
Maharashtra,2003,Jail Breaks,0,0,0,0,0
Maharashtra,2003,Clashes/Group Clashes Etc,22,22,2,0,0
Maharashtra,2003,Firings In Jail,0,0,0,0,0
Maharashtra,2004,Jail Breaks,0,0,0,0,0
Maharashtra,2004,Clashes/Group Clashes Etc,7,6,2,0,0
Maharashtra,2004,Firings In Jail,0,0,0,0,0
Maharashtra,2005,Jail Breaks,0,0,0,0,0
Maharashtra,2005,Clashes/Group Clashes Etc,10,7,2,0,0
Maharashtra,2005,Firings In Jail,0,0,0,0,0
Maharashtra,2006,Jail Breaks,0,0,0,0,0
Maharashtra,2006,Clashes/Group Clashes Etc,21,2,26,0,0
Maharashtra,2006,Firings In Jail,0,0,0,0,0
Maharashtra,2007,Jail Breaks,0,0,0,0,0
Maharashtra,2007,Clashes/Group Clashes Etc,4,3,1,0,0
Maharashtra,2007,Firings In Jail,0,0,0,0,0
Maharashtra,2008,Jail Breaks,0,0,0,0,0
Maharashtra,2008,Clashes/Group Clashes Etc,9,10,1,0,0
Maharashtra,2008,Firings In Jail,0,0,0,0,0
Maharashtra,2009,Jail Breaks,0,0,0,0,0
Maharashtra,2009,Clashes/Group Clashes Etc,1,1,0,0,0
Maharashtra,2009,Firings In Jail,0,0,0,0,0
Maharashtra,2010,Jail Breaks,0,0,0,0,0
Maharashtra,2010,Clashes/Group Clashes Etc,3,3,0,0,0
Maharashtra,2010,Firings In Jail,0,0,0,0,0
Maharashtra,2011,Jail Breaks,0,0,0,0,0
Maharashtra,2011,Clashes/Group Clashes Etc,2,2,0,0,0
Maharashtra,2011,Firings In Jail,0,0,0,0,0
Maharashtra,2012,Jail Breaks,0,0,0,0,0
Maharashtra,2012,Clashes/Group Clashes Etc,6,4,1,1,0
Maharashtra,2012,Firings In Jail,0,0,0,0,0
Manipur,2001,Jail Breaks,0,0,0,0,0
Manipur,2001,Clashes/Group Clashes Etc,0,0,0,0,0
Manipur,2001,Firings In Jail,0,0,0,0,0
Manipur,2002,Jail Breaks,0,0,0,0,0
Manipur,2002,Clashes/Group Clashes Etc,0,0,0,0,0
Manipur,2002,Firings In Jail,0,0,0,0,0
Manipur,2003,Jail Breaks,0,0,0,0,0
Manipur,2003,Clashes/Group Clashes Etc,0,0,0,0,0
Manipur,2003,Firings In Jail,0,0,0,0,0
Manipur,2004,Jail Breaks,0,0,0,0,0
Manipur,2004,Clashes/Group Clashes Etc,0,0,0,0,0
Manipur,2004,Firings In Jail,0,0,0,0,0
Manipur,2005,Jail Breaks,0,0,0,0,0
Manipur,2005,Clashes/Group Clashes Etc,0,0,0,0,0
Manipur,2005,Firings In Jail,0,0,0,0,0
Manipur,2006,Jail Breaks,0,0,0,0,0
Manipur,2006,Clashes/Group Clashes Etc,0,0,0,0,0
Manipur,2006,Firings In Jail,0,0,0,0,0
Manipur,2007,Jail Breaks,0,0,0,0,0
Manipur,2007,Clashes/Group Clashes Etc,0,0,0,0,0
Manipur,2007,Firings In Jail,0,0,0,0,0
Manipur,2008,Jail Breaks,0,0,0,0,0
Manipur,2008,Clashes/Group Clashes Etc,0,0,0,0,0
Manipur,2008,Firings In Jail,0,0,0,0,0
Manipur,2009,Jail Breaks,0,0,0,0,0
Manipur,2009,Clashes/Group Clashes Etc,0,0,0,0,0
Manipur,2009,Firings In Jail,0,0,0,0,0
Manipur,2010,Jail Breaks,0,0,0,0,0
Manipur,2010,Clashes/Group Clashes Etc,0,0,0,0,0
Manipur,2010,Firings In Jail,0,0,0,0,0
Manipur,2011,Jail Breaks,0,0,0,0,0
Manipur,2011,Clashes/Group Clashes Etc,0,0,0,0,0
Manipur,2011,Firings In Jail,0,0,0,0,0
Manipur,2012,Jail Breaks,0,0,0,0,0
Manipur,2012,Clashes/Group Clashes Etc,0,0,0,0,0
Manipur,2012,Firings In Jail,0,0,0,0,0
Meghalaya,2001,Jail Breaks,4,1,1,0,0
Meghalaya,2001,Clashes/Group Clashes Etc,2,5,0,0,0
Meghalaya,2001,Firings In Jail,0,0,0,0,0
Meghalaya,2002,Jail Breaks,0,0,0,0,0
Meghalaya,2002,Clashes/Group Clashes Etc,0,0,0,0,0
Meghalaya,2002,Firings In Jail,0,0,0,0,0
Meghalaya,2003,Jail Breaks,0,0,0,0,0
Meghalaya,2003,Clashes/Group Clashes Etc,1,7,0,0,0
Meghalaya,2003,Firings In Jail,1,0,0,0,0
Meghalaya,2004,Jail Breaks,0,0,0,0,0
Meghalaya,2004,Clashes/Group Clashes Etc,0,0,0,0,0
Meghalaya,2004,Firings In Jail,0,0,0,0,0
Meghalaya,2005,Jail Breaks,0,0,0,0,0
Meghalaya,2005,Clashes/Group Clashes Etc,0,0,0,0,0
Meghalaya,2005,Firings In Jail,0,0,0,0,0
Meghalaya,2006,Jail Breaks,0,0,0,0,0
Meghalaya,2006,Clashes/Group Clashes Etc,0,0,0,0,0
Meghalaya,2006,Firings In Jail,0,0,0,0,0
Meghalaya,2007,Jail Breaks,0,0,0,0,0
Meghalaya,2007,Clashes/Group Clashes Etc,0,0,0,0,0
Meghalaya,2007,Firings In Jail,0,0,0,0,0
Meghalaya,2008,Jail Breaks,1,4,0,0,0
Meghalaya,2008,Clashes/Group Clashes Etc,1,12,3,0,0
Meghalaya,2008,Firings In Jail,0,0,0,0,0
Meghalaya,2009,Jail Breaks,1,0,0,0,0
Meghalaya,2009,Clashes/Group Clashes Etc,0,0,0,0,0
Meghalaya,2009,Firings In Jail,0,0,0,0,0
Meghalaya,2010,Jail Breaks,0,0,0,0,0
Meghalaya,2010,Clashes/Group Clashes Etc,0,0,0,0,0
Meghalaya,2010,Firings In Jail,0,0,0,0,0
Meghalaya,2011,Jail Breaks,0,0,0,0,0
Meghalaya,2011,Clashes/Group Clashes Etc,0,0,0,0,0
Meghalaya,2011,Firings In Jail,0,0,0,0,0
Meghalaya,2012,Jail Breaks,0,0,0,0,0
Meghalaya,2012,Clashes/Group Clashes Etc,0,0,0,0,0
Meghalaya,2012,Firings In Jail,0,0,0,0,0
Mizoram,2001,Jail Breaks,0,0,0,0,0
Mizoram,2001,Clashes/Group Clashes Etc,0,0,0,0,0
Mizoram,2001,Firings In Jail,0,0,0,0,0
Mizoram,2002,Jail Breaks,0,0,0,0,0
Mizoram,2002,Clashes/Group Clashes Etc,0,0,0,0,0
Mizoram,2002,Firings In Jail,0,0,0,0,0
Mizoram,2003,Jail Breaks,0,0,0,0,0
Mizoram,2003,Clashes/Group Clashes Etc,0,0,0,0,0
Mizoram,2003,Firings In Jail,0,0,0,0,0
Mizoram,2004,Jail Breaks,0,0,0,0,0
Mizoram,2004,Clashes/Group Clashes Etc,0,0,0,0,0
Mizoram,2004,Firings In Jail,0,0,0,0,0
Mizoram,2005,Jail Breaks,0,0,0,0,0
Mizoram,2005,Clashes/Group Clashes Etc,0,0,0,0,0
Mizoram,2005,Firings In Jail,0,0,0,0,0
Mizoram,2006,Jail Breaks,0,0,0,0,0
Mizoram,2006,Clashes/Group Clashes Etc,0,0,0,0,0
Mizoram,2006,Firings In Jail,0,0,0,0,0
Mizoram,2007,Jail Breaks,0,0,0,0,0
Mizoram,2007,Clashes/Group Clashes Etc,0,0,0,0,0
Mizoram,2007,Firings In Jail,0,0,0,0,0
Mizoram,2008,Jail Breaks,0,0,0,0,0
Mizoram,2008,Clashes/Group Clashes Etc,0,0,0,0,0
Mizoram,2008,Firings In Jail,0,0,0,0,0
Mizoram,2009,Jail Breaks,0,0,0,0,0
Mizoram,2009,Clashes/Group Clashes Etc,0,0,0,0,0
Mizoram,2009,Firings In Jail,0,0,0,0,0
Mizoram,2010,Jail Breaks,0,0,0,0,0
Mizoram,2010,Clashes/Group Clashes Etc,0,0,0,0,0
Mizoram,2010,Firings In Jail,0,0,0,0,0
Mizoram,2011,Jail Breaks,0,0,0,0,0
Mizoram,2011,Clashes/Group Clashes Etc,0,0,0,0,0
Mizoram,2011,Firings In Jail,0,0,0,0,0
Mizoram,2012,Jail Breaks,1,0,0,0,0
Mizoram,2012,Clashes/Group Clashes Etc,0,0,0,0,0
Mizoram,2012,Firings In Jail,0,0,0,0,0
Nagaland,2001,Jail Breaks,0,0,0,0,0
Nagaland,2001,Clashes/Group Clashes Etc,0,0,0,0,0
Nagaland,2001,Firings In Jail,0,0,0,0,0
Nagaland,2002,Jail Breaks,0,0,0,0,0
Nagaland,2002,Clashes/Group Clashes Etc,0,0,0,0,0
Nagaland,2002,Firings In Jail,0,0,0,0,0
Nagaland,2003,Jail Breaks,0,0,0,0,0
Nagaland,2003,Clashes/Group Clashes Etc,0,0,0,0,0
Nagaland,2003,Firings In Jail,0,0,0,0,0
Nagaland,2004,Jail Breaks,2,11,0,0,0
Nagaland,2004,Clashes/Group Clashes Etc,1,0,0,1,0
Nagaland,2004,Firings In Jail,0,0,0,0,0
Nagaland,2005,Jail Breaks,0,0,0,0,0
Nagaland,2005,Clashes/Group Clashes Etc,0,0,0,0,0
Nagaland,2005,Firings In Jail,0,0,0,0,0
Nagaland,2006,Jail Breaks,0,0,0,0,0
Nagaland,2006,Clashes/Group Clashes Etc,0,0,0,0,0
Nagaland,2006,Firings In Jail,0,0,0,0,0
Nagaland,2007,Jail Breaks,0,0,0,0,0
Nagaland,2007,Clashes/Group Clashes Etc,0,0,0,0,0
Nagaland,2007,Firings In Jail,0,0,0,0,0
Nagaland,2008,Jail Breaks,0,0,0,0,0
Nagaland,2008,Clashes/Group Clashes Etc,0,0,0,0,0
Nagaland,2008,Firings In Jail,0,0,0,0,0
Nagaland,2009,Jail Breaks,0,0,0,0,0
Nagaland,2009,Clashes/Group Clashes Etc,0,0,0,0,0
Nagaland,2009,Firings In Jail,0,0,0,0,0
Nagaland,2010,Jail Breaks,0,0,0,0,0
Nagaland,2010,Clashes/Group Clashes Etc,0,0,0,0,0
Nagaland,2010,Firings In Jail,0,0,0,0,0
Nagaland,2011,Jail Breaks,0,0,0,0,0
Nagaland,2011,Clashes/Group Clashes Etc,0,0,0,0,0
Nagaland,2011,Firings In Jail,0,0,0,0,0
Nagaland,2012,Jail Breaks,0,0,0,0,0
Nagaland,2012,Clashes/Group Clashes Etc,0,0,0,0,0
Nagaland,2012,Firings In Jail,0,0,0,0,0
Orissa,2001,Jail Breaks,0,0,0,0,0
Orissa,2001,Clashes/Group Clashes Etc,0,0,0,0,0
Orissa,2001,Firings In Jail,0,0,0,0,0
Orissa,2002,Jail Breaks,0,0,0,0,0
Orissa,2002,Clashes/Group Clashes Etc,0,0,0,0,0
Orissa,2002,Firings In Jail,0,0,0,0,0
Orissa,2003,Jail Breaks,0,0,0,0,0
Orissa,2003,Clashes/Group Clashes Etc,0,0,0,0,0
Orissa,2003,Firings In Jail,0,0,0,0,0
Orissa,2004,Jail Breaks,0,0,0,0,0
Orissa,2004,Clashes/Group Clashes Etc,0,0,0,0,0
Orissa,2004,Firings In Jail,0,0,0,0,0
Orissa,2005,Jail Breaks,0,0,0,0,0
Orissa,2005,Clashes/Group Clashes Etc,0,0,0,0,0
Orissa,2005,Firings In Jail,0,0,0,0,0
Orissa,2006,Jail Breaks,0,0,0,0,0
Orissa,2006,Clashes/Group Clashes Etc,0,0,0,0,0
Orissa,2006,Firings In Jail,0,0,0,0,0
Orissa,2007,Jail Breaks,0,0,0,0,0
Orissa,2007,Clashes/Group Clashes Etc,0,0,0,0,0
Orissa,2007,Firings In Jail,0,0,0,0,0
Orissa,2008,Jail Breaks,0,0,0,0,0
Orissa,2008,Clashes/Group Clashes Etc,0,0,0,0,0
Orissa,2008,Firings In Jail,0,0,0,0,0
Orissa,2009,Jail Breaks,0,0,0,0,0
Orissa,2009,Clashes/Group Clashes Etc,0,0,0,0,0
Orissa,2009,Firings In Jail,0,0,0,0,0
Orissa,2010,Jail Breaks,0,0,0,0,0
Orissa,2010,Clashes/Group Clashes Etc,0,0,0,0,0
Orissa,2010,Firings In Jail,0,0,0,0,0
Orissa,2011,Jail Breaks,0,0,0,0,0
Orissa,2011,Clashes/Group Clashes Etc,0,0,0,0,0
Orissa,2011,Firings In Jail,0,0,0,0,0
Orissa,2012,Jail Breaks,0,0,0,0,0
Orissa,2012,Clashes/Group Clashes Etc,0,0,0,0,0
Orissa,2012,Firings In Jail,0,0,0,0,0
Punjab,2001,Jail Breaks,0,0,0,0,0
Punjab,2001,Clashes/Group Clashes Etc,0,0,0,0,0
Punjab,2001,Firings In Jail,0,0,0,0,0
Punjab,2002,Jail Breaks,0,0,0,0,0
Punjab,2002,Clashes/Group Clashes Etc,0,0,0,0,0
Punjab,2002,Firings In Jail,0,0,0,0,0
Punjab,2003,Jail Breaks,0,0,0,0,0
Punjab,2003,Clashes/Group Clashes Etc,0,0,0,0,0
Punjab,2003,Firings In Jail,0,0,0,0,0
Punjab,2004,Jail Breaks,0,0,0,0,0
Punjab,2004,Clashes/Group Clashes Etc,0,0,0,0,0
Punjab,2004,Firings In Jail,0,0,0,0,0
Punjab,2005,Jail Breaks,0,0,0,0,0
Punjab,2005,Clashes/Group Clashes Etc,0,0,0,0,0
Punjab,2005,Firings In Jail,0,0,0,0,0
Punjab,2006,Jail Breaks,0,0,0,0,0
Punjab,2006,Clashes/Group Clashes Etc,0,0,0,0,0
Punjab,2006,Firings In Jail,0,0,0,0,0
Punjab,2007,Jail Breaks,1,0,0,0,0
Punjab,2007,Clashes/Group Clashes Etc,0,0,0,0,0
Punjab,2007,Firings In Jail,0,0,0,0,0
Punjab,2008,Jail Breaks,2,0,0,0,0
Punjab,2008,Clashes/Group Clashes Etc,5,8,0,0,0
Punjab,2008,Firings In Jail,1,0,0,0,0
Punjab,2009,Jail Breaks,0,0,0,0,0
Punjab,2009,Clashes/Group Clashes Etc,0,0,0,0,0
Punjab,2009,Firings In Jail,0,0,0,0,0
Punjab,2010,Jail Breaks,0,0,0,0,0
Punjab,2010,Clashes/Group Clashes Etc,2,0,0,2,0
Punjab,2010,Firings In Jail,0,0,0,0,0
Punjab,2011,Jail Breaks,0,0,0,0,0
Punjab,2011,Clashes/Group Clashes Etc,1,0,0,1,0
Punjab,2011,Firings In Jail,0,0,0,0,0
Punjab,2012,Jail Breaks,3,0,0,0,0
Punjab,2012,Clashes/Group Clashes Etc,1,0,0,0,0
Punjab,2012,Firings In Jail,0,0,0,0,0
Rajasthan,2001,Jail Breaks,1,0,0,1,0
Rajasthan,2001,Clashes/Group Clashes Etc,3,2,0,0,0
Rajasthan,2001,Firings In Jail,0,0,0,0,0
Rajasthan,2002,Jail Breaks,1,0,0,0,0
Rajasthan,2002,Clashes/Group Clashes Etc,1,17,0,0,0
Rajasthan,2002,Firings In Jail,0,0,0,0,0
Rajasthan,2003,Jail Breaks,2,0,1,0,0
Rajasthan,2003,Clashes/Group Clashes Etc,4,16,0,0,0
Rajasthan,2003,Firings In Jail,0,0,0,0,0
Rajasthan,2004,Jail Breaks,0,0,0,0,0
Rajasthan,2004,Clashes/Group Clashes Etc,2,4,0,0,0
Rajasthan,2004,Firings In Jail,0,0,0,0,0
Rajasthan,2005,Jail Breaks,0,0,0,0,0
Rajasthan,2005,Clashes/Group Clashes Etc,9,16,5,0,0
Rajasthan,2005,Firings In Jail,0,0,0,0,0
Rajasthan,2006,Jail Breaks,0,0,0,0,0
Rajasthan,2006,Clashes/Group Clashes Etc,0,0,0,0,0
Rajasthan,2006,Firings In Jail,0,0,0,0,0
Rajasthan,2007,Jail Breaks,1,5,2,0,0
Rajasthan,2007,Clashes/Group Clashes Etc,3,43,0,0,0
Rajasthan,2007,Firings In Jail,0,0,0,0,0
Rajasthan,2008,Jail Breaks,8,8,0,0,0
Rajasthan,2008,Clashes/Group Clashes Etc,17,20,0,0,0
Rajasthan,2008,Firings In Jail,0,0,0,0,0
Rajasthan,2009,Jail Breaks,1,0,0,0,0
Rajasthan,2009,Clashes/Group Clashes Etc,18,19,0,0,0
Rajasthan,2009,Firings In Jail,0,0,0,0,0
Rajasthan,2010,Jail Breaks,0,0,0,0,0
Rajasthan,2010,Clashes/Group Clashes Etc,39,38,3,0,0
Rajasthan,2010,Firings In Jail,0,0,0,0,0
Rajasthan,2011,Jail Breaks,27,8,2,0,0
Rajasthan,2011,Clashes/Group Clashes Etc,3,3,1,0,0
Rajasthan,2011,Firings In Jail,0,0,0,0,0
Rajasthan,2012,Jail Breaks,1,0,5,0,0
Rajasthan,2012,Clashes/Group Clashes Etc,11,6,0,0,0
Rajasthan,2012,Firings In Jail,0,0,0,0,0
Sikkim,2001,Jail Breaks,0,0,0,0,0
Sikkim,2001,Clashes/Group Clashes Etc,0,0,0,0,0
Sikkim,2001,Firings In Jail,0,0,0,0,0
Sikkim,2002,Jail Breaks,0,0,0,0,0
Sikkim,2002,Clashes/Group Clashes Etc,0,0,0,0,0
Sikkim,2002,Firings In Jail,0,0,0,0,0
Sikkim,2003,Jail Breaks,0,0,0,0,0
Sikkim,2003,Clashes/Group Clashes Etc,0,0,0,0,0
Sikkim,2003,Firings In Jail,0,0,0,0,0
Sikkim,2004,Jail Breaks,1,0,0,0,0
Sikkim,2004,Clashes/Group Clashes Etc,0,0,0,0,0
Sikkim,2004,Firings In Jail,0,0,0,0,0
Sikkim,2005,Jail Breaks,0,0,0,0,0
Sikkim,2005,Clashes/Group Clashes Etc,0,0,0,0,0
Sikkim,2005,Firings In Jail,0,0,0,0,0
Sikkim,2006,Jail Breaks,0,0,0,0,0
Sikkim,2006,Clashes/Group Clashes Etc,0,0,0,0,0
Sikkim,2006,Firings In Jail,0,0,0,0,0
Sikkim,2007,Jail Breaks,0,0,0,0,0
Sikkim,2007,Clashes/Group Clashes Etc,0,0,0,0,0
Sikkim,2007,Firings In Jail,0,0,0,0,0
Sikkim,2008,Jail Breaks,0,0,0,0,0
Sikkim,2008,Clashes/Group Clashes Etc,0,0,0,0,0
Sikkim,2008,Firings In Jail,0,0,0,0,0
Sikkim,2009,Jail Breaks,0,0,0,0,0
Sikkim,2009,Clashes/Group Clashes Etc,0,0,0,0,0
Sikkim,2009,Firings In Jail,0,0,0,0,0
Sikkim,2010,Jail Breaks,0,0,0,0,0
Sikkim,2010,Clashes/Group Clashes Etc,0,0,0,0,0
Sikkim,2010,Firings In Jail,0,0,0,0,0
Sikkim,2011,Jail Breaks,0,0,0,0,0
Sikkim,2011,Clashes/Group Clashes Etc,0,0,0,0,0
Sikkim,2011,Firings In Jail,0,0,0,0,0
Sikkim,2012,Jail Breaks,1,0,0,0,0
Sikkim,2012,Clashes/Group Clashes Etc,0,0,0,0,0
Sikkim,2012,Firings In Jail,0,0,0,0,0
Tamilnadu,2001,Jail Breaks,0,0,0,0,0
Tamilnadu,2001,Clashes/Group Clashes Etc,0,0,0,0,0
Tamilnadu,2001,Firings In Jail,0,0,0,0,0
Tamilnadu,2002,Jail Breaks,0,0,0,0,0
Tamilnadu,2002,Clashes/Group Clashes Etc,0,0,0,0,0
Tamilnadu,2002,Firings In Jail,0,0,0,0,0
Tamilnadu,2003,Jail Breaks,4,0,0,0,0
Tamilnadu,2003,Clashes/Group Clashes Etc,0,0,0,0,0
Tamilnadu,2003,Firings In Jail,0,0,0,0,0
Tamilnadu,2004,Jail Breaks,4,0,0,0,0
Tamilnadu,2004,Clashes/Group Clashes Etc,0,0,0,0,0
Tamilnadu,2004,Firings In Jail,0,0,0,0,0
Tamilnadu,2006,Jail Breaks,0,0,0,0,0
Tamilnadu,2006,Clashes/Group Clashes Etc,0,0,0,0,0
Tamilnadu,2006,Firings In Jail,0,0,0,0,0
Tamilnadu,2007,Jail Breaks,0,0,0,0,0
Tamilnadu,2007,Clashes/Group Clashes Etc,0,0,0,0,0
Tamilnadu,2007,Firings In Jail,0,0,0,0,0
Tamilnadu,2008,Jail Breaks,0,0,0,0,0
Tamilnadu,2008,Clashes/Group Clashes Etc,0,0,0,0,0
Tamilnadu,2008,Firings In Jail,0,0,0,0,0
Tamilnadu,2009,Jail Breaks,0,0,0,0,0
Tamilnadu,2009,Clashes/Group Clashes Etc,1,0,0,1,0
Tamilnadu,2009,Firings In Jail,0,0,0,0,0
Tamilnadu,2010,Jail Breaks,0,0,0,0,0
Tamilnadu,2010,Clashes/Group Clashes Etc,1,0,0,1,0
Tamilnadu,2010,Firings In Jail,0,0,0,0,0
Tamilnadu,2011,Jail Breaks,0,0,0,0,0
Tamilnadu,2011,Clashes/Group Clashes Etc,0,0,0,0,0
Tamilnadu,2011,Firings In Jail,0,0,0,0,0
Tamilnadu,2012,Jail Breaks,0,0,0,0,0
Tamilnadu,2012,Clashes/Group Clashes Etc,0,0,0,0,0
Tamilnadu,2012,Firings In Jail,0,0,0,0,0
Tripura,2001,Jail Breaks,1,0,4,0,0
Tripura,2001,Clashes/Group Clashes Etc,0,0,0,0,0
Tripura,2001,Firings In Jail,0,0,0,0,0
Tripura,2002,Jail Breaks,0,0,0,0,0
Tripura,2002,Clashes/Group Clashes Etc,0,0,0,0,0
Tripura,2002,Firings In Jail,0,0,0,0,0
Tripura,2003,Jail Breaks,0,0,0,0,0
Tripura,2003,Clashes/Group Clashes Etc,0,0,0,0,0
Tripura,2003,Firings In Jail,0,0,0,0,0
Tripura,2004,Jail Breaks,0,0,0,0,0
Tripura,2004,Clashes/Group Clashes Etc,0,0,0,0,0
Tripura,2004,Firings In Jail,0,0,0,0,0
Tripura,2005,Jail Breaks,0,0,0,0,0
Tripura,2005,Clashes/Group Clashes Etc,0,0,0,0,0
Tripura,2005,Firings In Jail,0,0,0,0,0
Tripura,2006,Jail Breaks,0,0,0,0,0
Tripura,2007,Jail Breaks,0,0,0,0,0
Tripura,2007,Clashes/Group Clashes Etc,0,0,0,0,0
Tripura,2007,Firings In Jail,0,0,0,0,0
Tripura,2008,Jail Breaks,0,0,0,0,0
Tripura,2008,Clashes/Group Clashes Etc,0,0,0,0,0
Tripura,2008,Firings In Jail,0,0,0,0,0
Tripura,2009,Jail Breaks,0,0,0,0,0
Tripura,2009,Clashes/Group Clashes Etc,0,0,0,0,0
Tripura,2009,Firings In Jail,0,0,0,0,0
Tripura,2010,Jail Breaks,0,0,0,0,0
Tripura,2010,Clashes/Group Clashes Etc,0,0,0,0,0
Tripura,2010,Firings In Jail,0,0,0,0,0
Tripura,2011,Jail Breaks,0,0,0,0,0
Tripura,2011,Clashes/Group Clashes Etc,0,0,0,0,0
Tripura,2011,Firings In Jail,0,0,0,0,0
Tripura,2012,Jail Breaks,0,0,0,0,0
Tripura,2012,Clashes/Group Clashes Etc,0,0,0,0,0
Tripura,2012,Firings In Jail,0,0,0,0,0
Uttar Pradesh,2001,Jail Breaks,1,1,0,0,0
Uttar Pradesh,2001,Clashes/Group Clashes Etc,0,0,0,0,0
Uttar Pradesh,2001,Firings In Jail,24,7,17,0,0
Uttar Pradesh,2002,Jail Breaks,4,0,0,0,0
Uttar Pradesh,2002,Clashes/Group Clashes Etc,3,21,2,0,0
Uttar Pradesh,2002,Firings In Jail,0,0,0,0,0
Uttar Pradesh,2003,Jail Breaks,2,6,8,0,0
Uttar Pradesh,2003,Clashes/Group Clashes Etc,0,0,0,0,0
Uttar Pradesh,2003,Firings In Jail,1,0,0,0,0
Uttar Pradesh,2004,Jail Breaks,0,0,0,0,0
Uttar Pradesh,2004,Clashes/Group Clashes Etc,0,0,0,0,0
Uttar Pradesh,2004,Firings In Jail,0,0,0,0,0
Uttar Pradesh,2005,Jail Breaks,0,0,0,0,0
Uttar Pradesh,2005,Clashes/Group Clashes Etc,1,0,0,1,0
Uttar Pradesh,2005,Firings In Jail,0,0,0,0,0
Uttar Pradesh,2006,Jail Breaks,0,0,0,0,0
Uttar Pradesh,2006,Clashes/Group Clashes Etc,1,0,1,0,0
Uttar Pradesh,2006,Firings In Jail,0,0,0,0,0
Uttar Pradesh,2007,Jail Breaks,1,7,3,0,0
Uttar Pradesh,2007,Clashes/Group Clashes Etc,0,0,0,0,0
Uttar Pradesh,2007,Firings In Jail,0,0,0,0,0
Uttar Pradesh,2008,Jail Breaks,0,0,0,0,0
Uttar Pradesh,2008,Clashes/Group Clashes Etc,16,81,9,0,0
Uttar Pradesh,2008,Firings In Jail,0,0,0,0,0
Uttar Pradesh,2009,Jail Breaks,0,0,0,0,0
Uttar Pradesh,2009,Clashes/Group Clashes Etc,22,48,5,0,0
Uttar Pradesh,2009,Firings In Jail,0,0,0,0,0
Uttar Pradesh,2010,Jail Breaks,1,0,0,0,0
Uttar Pradesh,2010,Clashes/Group Clashes Etc,4,17,9,2,0
Uttar Pradesh,2010,Firings In Jail,0,0,0,0,0
Uttar Pradesh,2011,Jail Breaks,0,0,0,0,0
Uttar Pradesh,2011,Clashes/Group Clashes Etc,5,18,0,0,0
Uttar Pradesh,2011,Firings In Jail,0,0,0,0,0
Uttar Pradesh,2012,Jail Breaks,0,0,0,0,0
Uttar Pradesh,2012,Clashes/Group Clashes Etc,3,13,0,0,0
Uttar Pradesh,2012,Firings In Jail,0,0,0,0,0
Uttaranchal,2001,Jail Breaks,0,0,0,0,0
Uttaranchal,2001,Clashes/Group Clashes Etc,3,5,3,0,0
Uttaranchal,2001,Firings In Jail,0,0,0,0,0
Uttaranchal,2002,Jail Breaks,0,0,0,0,0
Uttaranchal,2002,Clashes/Group Clashes Etc,0,0,0,0,0
Uttaranchal,2002,Firings In Jail,0,0,0,0,0
Uttaranchal,2003,Jail Breaks,0,0,0,0,0
Uttaranchal,2003,Clashes/Group Clashes Etc,0,0,0,0,0
Uttaranchal,2003,Firings In Jail,0,0,0,0,0
Uttaranchal,2004,Jail Breaks,0,0,0,0,0
Uttaranchal,2004,Clashes/Group Clashes Etc,0,0,0,0,0
Uttaranchal,2004,Firings In Jail,0,0,0,0,0
Uttaranchal,2005,Jail Breaks,0,0,0,0,0
Uttaranchal,2005,Clashes/Group Clashes Etc,0,0,0,0,0
